selling_price,km_driven,mileage,engine,max_power,seats,no_of_years,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_More than 2 owner,owner_Second Owner
1000000,133000,15.4,2179.0,120.0,7.0,7,1,0,0,1,0,1,0,1
1600000,35000,13.68,2393.0,147.8,7.0,4,1,0,0,1,0,1,0,1
350000,64000,20.36,1197.0,78.9,5.0,8,0,0,1,1,0,1,0,0
1100000,70000,16.0,2179.0,140.0,7.0,7,1,0,0,1,0,0,0,0
220000,70000,18.5,1197.0,80.0,5.0,11,0,0,1,1,0,1,0,0
350000,100000,18.9,1197.0,82.0,5.0,7,0,0,1,1,0,1,0,0
370000,90000,22.9,1248.0,74.0,5.0,9,1,0,0,1,0,1,0,1
220000,50000,17.5,1298.0,85.8,5.0,8,0,0,1,1,0,1,0,0
200000,80000,22.1,1248.0,76.9,5.0,9,1,0,0,1,0,1,0,0
400000,50000,25.32,1198.0,77.0,6.0,5,1,0,0,1,0,1,0,0
150000,55000,14.6,1368.0,88.7,5.0,13,0,0,1,1,0,1,0,0
1500000,40000,10.75,2694.0,163.7,8.0,2,0,0,1,1,0,0,0,0
130000,70000,14.0,796.0,35.0,5.0,11,0,0,1,1,0,1,0,1
185000,80000,22.74,796.0,47.3,5.0,9,0,0,1,1,0,1,0,1
110000,80000,0.0,1086.0,62.1,5.0,12,0,0,1,1,0,1,0,1
450000,120000,15.96,2523.0,62.1,7.0,10,1,0,0,1,0,1,0,0
500000,20000,18.9,1197.0,81.86,5.0,4,0,0,1,1,0,1,0,1
570000,31596,17.0,1497.0,121.36,5.0,5,0,0,1,0,0,1,0,0
650000,85710,15.1,2179.0,140.0,7.0,9,1,0,0,0,0,1,0,0
1680000,129627,11.5,2982.0,171.0,7.0,10,1,0,0,0,0,1,0,0
250000,10000,22.7,799.0,53.64,5.0,4,0,0,1,1,0,1,0,0
320000,15000,20.36,1197.0,78.9,5.0,8,0,0,1,1,0,1,0,0
440000,35000,20.51,998.0,67.0,5.0,5,0,0,1,1,0,0,0,0
315000,49000,18.5,1197.0,82.85,5.0,9,0,0,1,1,0,1,0,1
100000,70000,19.3,1248.0,0.0,5.0,15,0,0,1,1,0,1,1,0
202999,158000,18.8,1248.0,90.0,5.0,12,1,0,0,1,0,1,0,0
179000,30000,21.1,814.0,55.2,5.0,10,0,0,1,1,0,1,0,1
140000,60000,20.36,1197.0,78.9,5.0,14,0,0,1,1,0,1,0,1
150000,40000,18.2,1061.0,64.0,5.0,14,0,0,1,1,0,1,0,1
440000,60000,13.6,2523.0,63.0,7.0,11,1,0,0,1,0,1,0,1
250000,55130,20.0,1399.0,68.0,5.0,11,1,0,0,0,0,1,0,1
330000,22000,20.51,998.0,67.04,5.0,8,0,0,1,1,0,1,0,0
250000,48000,15.6,1196.0,70.0,5.0,12,0,0,1,1,0,1,0,0
335000,45000,18.5,1197.0,82.85,5.0,10,0,0,1,1,0,1,0,0
1025000,22522,16.0,2179.0,140.0,7.0,6,1,0,0,0,0,1,0,0
320000,51856,18.5,1197.0,80.0,5.0,10,0,0,1,0,0,1,1,0
550000,29434,20.73,1373.0,91.1,5.0,7,0,0,1,1,0,1,0,0
800000,25000,25.5,1498.0,98.6,5.0,4,1,0,0,1,0,1,0,0
380000,28000,23.84,1199.0,84.0,5.0,5,0,0,1,1,0,1,0,1
400000,44500,20.46,1461.0,83.8,5.0,9,1,0,0,1,0,1,0,1
375000,34500,20.51,998.0,67.04,5.0,6,0,0,1,1,0,1,0,0
1100000,20000,18.0,1497.0,117.6,5.0,5,0,0,1,1,0,0,0,0
650000,15000,18.6,1197.0,81.83,5.0,4,0,0,1,1,0,1,0,0
361000,26000,19.34,1198.0,76.0,5.0,8,0,0,1,1,0,0,0,0
140000,20000,21.1,814.0,55.2,5.0,10,0,0,1,1,0,1,0,0
550000,3000,20.14,1197.0,81.86,5.0,3,0,0,1,1,0,1,0,0
670000,20000,19.5,1199.0,88.76,5.0,3,0,0,1,1,0,1,0,0
880000,25000,24.3,1248.0,88.5,5.0,5,1,0,0,1,0,1,0,0
950000,35000,23.0,1498.0,98.96,5.0,4,1,0,0,1,0,1,0,0
300000,60000,18.3,1991.0,147.9,5.0,12,1,0,0,1,0,1,0,0
1150000,6825,18.0,1497.0,117.6,5.0,5,0,0,1,1,0,0,0,0
450000,155000,14.81,1998.0,163.7,5.0,7,1,0,0,1,0,0,0,0
375000,50000,21.94,1196.0,61.7,5.0,4,0,0,0,1,0,1,0,0
600000,13500,17.5,1373.0,91.1,7.0,6,0,0,1,1,0,1,0,0
700000,260000,12.8,2494.0,102.0,8.0,14,1,0,0,1,0,1,0,0
600000,65000,25.4,1186.0,73.97,5.0,4,1,0,0,1,0,1,0,0
630000,95000,14.02,2179.0,118.3,8.0,8,1,0,0,1,0,1,0,1
590000,40000,20.73,1373.0,91.1,5.0,6,0,0,1,1,0,1,0,1
420000,30000,20.3,1086.0,68.0,5.0,3,0,0,1,1,0,1,0,0
1950000,120000,13.5,2477.0,175.56,7.0,6,1,0,0,1,0,1,0,0
541000,112011,13.93,2179.0,138.1,7.0,9,1,0,0,1,0,1,0,0
900000,125000,12.99,2494.0,100.6,7.0,7,1,0,0,1,0,1,0,0
900000,125000,12.99,2494.0,100.6,7.0,7,1,0,0,1,0,1,0,0
250000,43000,18.8,1248.0,90.0,5.0,13,1,0,0,1,0,1,0,0
670000,53534,15.96,2523.0,62.1,7.0,3,1,0,0,1,0,1,0,0
530000,20000,20.3,1199.0,83.81,5.0,3,0,0,1,1,0,1,0,0
150000,70000,25.44,936.0,57.6,5.0,10,1,0,0,1,0,1,0,1
550000,70000,15.1,2179.0,140.0,7.0,9,1,0,0,1,0,1,1,0
650000,150000,15.4,1997.0,120.0,7.0,7,1,0,0,1,0,1,0,0
180000,100000,19.4,1405.0,70.0,5.0,10,1,0,0,1,0,1,0,1
585000,50000,16.55,2498.0,105.0,7.0,7,1,0,0,1,0,1,0,0
345000,120000,18.5,1197.0,82.85,5.0,9,0,0,1,1,0,1,0,1
350000,110000,22.9,1248.0,74.0,5.0,9,1,0,0,1,0,1,1,0
725000,140000,15.4,1497.0,117.3,7.0,6,0,0,1,1,0,1,0,0
250000,120000,15.42,1405.0,70.0,7.0,10,1,0,0,1,0,1,0,0
45000,70000,16.1,796.0,37.0,4.0,20,0,0,1,1,0,1,0,1
409999,248119,12.8,2494.0,102.0,8.0,15,1,0,0,1,0,1,1,0
325000,16500,23.01,999.0,67.0,5.0,5,0,0,1,1,0,1,0,1
350000,9900,23.95,998.0,67.05,5.0,6,0,0,1,1,0,1,0,0
180000,80000,19.7,796.0,46.3,5.0,10,0,0,1,1,0,1,1,0
150000,100000,16.0,1368.0,90.0,5.0,12,0,0,1,1,0,1,0,1
700000,20000,23.26,1197.0,88.5,5.0,2,0,0,1,1,0,1,0,0
795000,90000,28.09,1248.0,88.5,5.0,6,1,0,0,1,0,1,0,0
950000,15000,16.55,2498.0,105.0,6.0,3,1,0,0,1,0,1,0,0
885000,75000,21.5,1498.0,108.5,5.0,4,1,0,0,1,0,0,0,0
160000,140000,21.1,1248.0,73.9,5.0,11,1,0,0,1,0,1,0,0
300000,120000,23.0,1396.0,90.0,5.0,10,1,0,0,1,0,1,0,1
950000,75000,21.5,1498.0,108.5,5.0,4,1,0,0,1,0,0,0,0
549000,90000,20.77,1248.0,88.76,7.0,7,1,0,0,1,0,1,0,0
3000000,20000,20.38,1968.0,143.0,5.0,4,1,0,0,1,0,0,0,0
1200000,61000,12.99,2494.0,100.6,7.0,7,1,0,0,1,0,1,0,0
570000,100000,21.8,1461.0,78.0,5.0,10,1,0,0,1,0,1,0,1
800000,60000,16.55,2498.0,105.0,6.0,5,1,0,0,1,0,1,0,1
375000,100000,18.1,1493.0,110.0,5.0,13,1,0,0,1,0,1,0,0
300000,170000,13.6,2523.0,63.0,7.0,13,1,0,0,1,0,1,1,0
350000,100000,16.78,1496.0,88.73,5.0,9,0,0,1,1,0,1,0,1
400000,120000,13.6,2523.0,63.0,7.0,11,1,0,0,1,0,1,0,1
434999,50000,20.14,1498.0,88.8,5.0,7,1,0,0,1,0,1,0,0
200000,120000,19.3,1248.0,0.0,5.0,10,0,0,1,1,0,1,0,1
260000,25000,22.74,796.0,47.3,5.0,7,0,0,1,1,0,1,0,0
450000,24019,22.9,1248.0,74.0,5.0,9,1,0,0,1,0,1,0,0
459999,80000,22.32,1582.0,126.32,5.0,9,1,0,0,1,0,1,0,1
210000,100000,21.1,1248.0,73.9,5.0,11,1,0,0,1,0,1,0,1
540000,93000,20.85,1197.0,83.14,5.0,7,0,0,1,1,0,1,0,1
710000,50000,24.52,1248.0,88.5,7.0,5,1,0,0,1,0,1,0,0
285000,22000,24.7,796.0,47.3,5.0,4,0,0,1,1,0,1,0,0
990000,19600,22.1,1396.0,88.7,5.0,3,1,0,0,1,0,1,0,0
362000,104000,15.64,1193.0,64.1,5.0,5,0,0,1,1,0,1,0,0
880000,33000,23.0,1498.0,98.96,5.0,5,1,0,0,1,0,1,0,0
700000,60000,18.49,1493.0,100.0,7.0,5,1,0,0,1,0,1,0,0
600000,60000,15.96,2523.0,63.0,9.0,6,1,0,0,1,0,1,0,0
700000,40000,13.24,1598.0,102.5,5.0,7,0,0,1,1,0,1,0,0
400000,60000,27.28,1047.0,69.0,5.0,6,1,0,0,1,0,1,0,0
165000,80000,13.2,1495.0,93.7,5.0,12,0,1,0,1,0,1,0,0
350000,376412,12.8,2494.0,102.0,8.0,15,1,0,0,1,0,1,0,1
425000,80000,16.02,1373.0,93.7,7.0,8,0,0,1,1,0,1,1,0
180000,70000,17.92,1086.0,62.1,5.0,10,0,0,1,1,0,1,0,0
170000,90000,20.92,998.0,67.1,5.0,10,0,0,1,1,0,1,1,0
370000,183000,15.96,2523.0,63.0,9.0,8,1,0,0,1,0,1,0,0
800000,27000,24.3,1248.0,88.5,5.0,4,1,0,0,1,0,1,0,0
900000,35000,23.0,1498.0,98.96,5.0,5,1,0,0,1,0,1,0,0
390000,120000,22.9,1248.0,74.0,5.0,9,1,0,0,1,0,1,0,0
445000,80000,23.4,1248.0,74.0,5.0,8,1,0,0,1,0,1,0,1
459999,70000,23.4,1248.0,74.0,5.0,8,1,0,0,1,0,1,1,0
275000,55000,14.4,998.0,61.7,5.0,9,0,1,0,1,0,1,0,0
200000,120000,21.1,1248.0,73.9,5.0,13,1,0,0,1,0,1,0,1
350000,72000,17.5,1197.0,85.8,5.0,10,0,0,1,1,0,1,0,1
95000,120000,12.0,2092.0,127.0,7.0,15,1,0,0,1,0,1,0,1
550000,250000,23.59,1364.0,67.04,5.0,8,1,0,0,1,0,1,0,0
900000,100000,13.58,2499.0,72.4,9.0,6,1,0,0,1,0,1,0,0
350000,120000,15.3,2956.0,83.83,7.0,9,1,0,0,1,0,1,0,1
325000,50000,19.34,1198.0,76.0,5.0,7,0,0,1,1,0,0,0,0
455999,32000,18.9,1197.0,82.0,5.0,8,0,0,1,1,0,1,0,0
129000,60000,19.7,796.0,46.3,5.0,14,0,0,1,1,0,1,0,0
254000,40000,24.7,796.0,47.3,5.0,5,0,0,1,1,0,1,0,0
570000,48000,21.7,1498.0,98.96,5.0,8,1,0,0,1,0,1,0,0
840000,30000,19.87,1461.0,83.14,5.0,4,1,0,0,1,0,1,0,0
235000,100000,13.93,2179.0,138.1,7.0,12,1,0,0,1,0,1,0,1
700000,50000,18.49,1493.0,100.0,7.0,6,1,0,0,1,0,1,0,0
140000,40000,19.3,1248.0,0.0,5.0,12,0,0,1,1,0,1,0,1
528000,5000,18.9,1197.0,81.86,5.0,4,0,0,1,1,0,1,0,0
1500000,12000,17.1,1956.0,170.0,5.0,5,1,0,0,1,0,1,0,0
560000,72000,15.96,2523.0,63.0,9.0,6,1,0,0,1,0,1,0,0
600000,70000,15.96,2523.0,63.0,9.0,6,1,0,0,1,0,1,0,0
102000,50000,15.26,1150.0,74.9,5.0,15,0,0,1,1,0,1,0,1
750000,70000,15.1,2179.0,140.0,7.0,8,1,0,0,1,0,1,0,1
148000,70000,14.7,1150.0,76.0,5.0,12,0,0,1,1,0,1,1,0
650000,50000,21.4,1197.0,83.1,5.0,7,0,0,1,1,0,1,0,0
310000,40000,16.47,1198.0,73.9,5.0,10,0,0,1,1,0,1,0,0
480000,30000,19.1,1197.0,82.0,5.0,8,0,0,1,1,0,1,0,0
320000,15000,24.7,796.0,47.3,5.0,4,0,0,1,1,0,1,0,0
750000,40000,17.4,1497.0,117.3,5.0,7,0,0,1,1,0,1,0,0
370000,40000,19.49,1198.0,67.04,5.0,5,0,0,1,1,0,1,0,0
320000,60000,18.6,1197.0,85.8,5.0,9,0,0,1,1,0,1,1,0
420000,67000,18.6,1197.0,85.8,5.0,9,0,0,1,1,0,1,0,0
240000,60000,17.5,1298.0,85.8,5.0,12,0,0,1,1,0,1,0,1
220000,60000,22.5,999.0,67.0,5.0,5,0,0,1,1,0,1,0,0
350000,30000,23.84,1199.0,84.0,5.0,6,0,0,1,1,0,1,0,0
675000,40000,25.8,1498.0,98.6,5.0,4,1,0,0,1,0,1,0,0
434999,50000,18.16,1197.0,78.8,5.0,6,0,0,1,1,0,1,0,1
125000,200000,13.1,1997.0,141.1,5.0,16,0,0,1,1,0,0,1,0
400000,14000,18.15,1198.0,82.0,6.0,6,0,0,1,1,0,1,0,1
425000,70000,13.58,2499.0,72.4,9.0,7,1,0,0,1,0,1,0,0
311000,94000,21.1,1248.0,75.0,5.0,12,1,0,0,1,0,1,0,1
509999,197000,13.58,2499.0,72.4,10.0,7,1,0,0,1,0,1,0,0
530000,79000,25.83,1498.0,99.0,5.0,7,1,0,0,1,0,1,0,1
210000,120000,18.7,1896.0,66.0,5.0,14,1,0,0,1,0,1,0,1
977000,30000,17.3,1497.0,121.0,8.0,3,1,0,0,1,0,1,0,0
440000,20000,20.51,998.0,67.04,5.0,4,0,0,1,1,0,1,0,0
440000,17000,20.51,998.0,67.04,5.0,4,0,0,1,1,0,1,0,0
655000,20000,18.6,1197.0,81.83,5.0,4,0,0,1,1,0,1,0,0
295000,60000,25.17,799.0,53.3,5.0,6,0,0,1,1,0,1,0,0
655000,20000,18.6,1197.0,81.83,5.0,4,0,0,1,1,0,1,0,0
65000,70000,15.0,1086.0,66.6,5.0,15,0,0,1,1,0,1,1,0
1200000,150000,17.6,2179.0,153.86,7.0,5,1,0,0,1,0,1,0,0
1251000,35000,17.6,2179.0,153.86,7.0,5,1,0,0,1,0,1,0,0
200000,60000,23.03,1396.0,69.0,5.0,12,1,0,0,1,0,1,0,0
750000,40000,21.19,1396.0,88.73,5.0,6,1,0,0,1,0,1,0,0
400000,60000,26.6,998.0,58.16,5.0,4,0,0,0,1,0,1,0,0
475000,57000,17.8,1198.0,86.7,5.0,5,0,0,1,1,0,1,0,0
110000,120000,17.8,1405.0,70.0,5.0,10,1,0,0,1,0,1,0,1
350000,30000,23.01,999.0,67.0,5.0,5,0,0,1,1,0,1,0,0
450000,175000,23.4,1248.0,74.0,5.0,6,1,0,0,1,0,1,0,0
150000,90000,17.0,1405.0,70.0,5.0,12,1,0,0,1,0,1,0,0
80000,110000,17.2,1396.0,53.5,5.0,13,1,0,0,1,0,1,0,1
430000,35000,18.6,1197.0,81.83,5.0,7,0,0,1,1,0,1,0,1
1450000,81000,13.68,2393.0,147.8,7.0,5,1,0,0,1,0,1,0,0
360000,100000,18.3,1991.0,147.9,5.0,11,1,0,0,1,0,1,0,0
1445000,60000,17.6,2179.0,153.86,7.0,5,1,0,0,1,0,0,0,0
670000,60000,26.0,1498.0,98.6,5.0,6,1,0,0,1,0,1,0,0
2000000,70000,13.7,1991.0,183.0,5.0,6,0,0,1,1,0,0,0,0
175000,83000,19.3,1248.0,0.0,5.0,12,0,0,1,1,0,1,0,1
440000,50000,25.8,1498.0,98.6,5.0,7,1,0,0,1,0,1,0,0
254999,90000,23.0,1396.0,90.0,5.0,10,1,0,0,1,0,1,0,0
530000,65000,19.02,1198.0,67.05,7.0,4,0,0,1,1,0,1,0,0
890000,40000,16.0,1997.0,140.0,7.0,6,1,0,0,1,0,1,0,1
280000,80000,22.07,1199.0,73.9,5.0,9,1,0,0,1,0,1,0,1
725000,35000,21.21,1197.0,81.8,5.0,5,0,0,1,1,0,0,0,0
700000,30000,18.49,1493.0,100.0,7.0,6,1,0,0,1,0,1,0,0
90000,70000,18.2,998.0,67.1,5.0,15,0,0,1,1,0,1,0,0
287000,100000,19.81,1086.0,68.05,5.0,7,0,0,1,1,0,1,0,1
1380000,55000,14.8,1591.0,121.3,5.0,4,0,0,1,1,0,0,0,0
750000,80000,12.99,2494.0,100.6,7.0,9,1,0,0,1,0,1,0,1
650000,40000,17.43,1396.0,105.5,5.0,6,0,0,1,1,0,1,0,0
240000,108916,20.51,998.0,67.04,5.0,9,0,0,1,1,0,1,0,1
290000,40000,21.1,814.0,55.2,5.0,9,0,0,1,1,0,1,0,1
229999,80000,21.1,814.0,55.2,5.0,8,0,0,1,1,0,1,0,0
1000000,50000,26.0,1498.0,98.6,5.0,6,1,0,0,1,0,1,0,1
200000,90000,17.92,1086.0,62.1,5.0,10,0,0,1,1,0,1,0,1
90000,70000,19.7,796.0,46.3,5.0,18,0,0,1,1,0,1,1,0
330000,90000,23.0,1396.0,90.0,5.0,10,1,0,0,1,0,1,0,0
200000,70000,21.1,1248.0,73.9,5.0,13,1,0,0,1,0,1,0,0
420000,31000,25.32,1198.0,77.0,6.0,4,1,0,0,1,0,1,0,0
260000,120000,19.3,1248.0,73.9,5.0,13,1,0,0,1,0,1,0,1
590000,40000,18.6,1197.0,81.83,5.0,6,0,0,1,1,0,1,0,0
545000,180000,25.2,1248.0,74.0,5.0,7,1,0,0,1,0,1,0,0
210000,90000,18.9,998.0,67.1,5.0,11,0,0,1,1,0,1,0,1
185000,110000,17.7,1497.0,78.0,5.0,14,0,0,1,1,0,1,0,1
125000,59000,18.9,998.0,67.1,5.0,16,0,0,1,1,0,1,0,1
280000,60000,21.1,814.0,55.2,5.0,8,0,0,1,1,0,1,0,1
99000,89500,19.3,1248.0,0.0,5.0,17,0,0,1,1,0,1,0,0
98000,70000,18.9,998.0,67.1,5.0,17,0,0,1,1,0,1,0,1
100000,190000,17.0,1405.0,71.0,5.0,13,1,0,0,1,0,1,0,0
250000,180000,20.8,1461.0,64.1,5.0,9,1,0,0,1,0,1,0,0
750000,150000,11.5,2982.0,171.0,7.0,12,1,0,0,1,0,1,0,1
160000,130000,16.52,1991.0,123.7,5.0,15,1,0,0,1,0,1,0,1
509999,120000,22.32,1582.0,126.3,5.0,9,1,0,0,1,0,0,0,1
95000,80000,17.88,1396.0,52.8,5.0,13,1,0,0,1,0,1,0,1
525000,80000,22.32,1582.0,126.32,5.0,8,1,0,0,1,0,1,0,1
278000,20000,22.5,999.0,67.0,5.0,5,0,0,1,1,0,1,0,0
50000,60000,16.1,796.0,37.0,4.0,25,0,0,1,1,0,1,0,1
254999,120000,22.07,1199.0,73.9,5.0,11,1,0,0,1,0,1,1,0
675000,10000,21.21,1197.0,81.8,5.0,3,0,0,1,1,0,1,0,0
600000,147000,26.59,1248.0,74.0,5.0,6,1,0,0,1,0,1,0,1
950000,51000,25.1,1248.0,88.5,5.0,4,1,0,0,1,0,1,0,0
229999,60000,17.7,1497.0,78.0,5.0,15,0,0,1,1,0,1,1,0
600000,220000,12.8,2494.0,102.0,8.0,13,1,0,0,1,0,1,0,0
330000,20000,24.7,796.0,47.3,5.0,5,0,0,1,1,0,1,0,0
350000,40000,23.95,998.0,67.05,5.0,5,0,0,1,1,0,1,0,0
560000,35000,16.2,1199.0,74.0,5.0,6,0,0,1,1,0,1,0,0
440000,30000,20.51,998.0,67.04,5.0,5,0,0,1,1,0,1,0,0
220000,90000,19.0,998.0,66.1,5.0,11,0,0,1,1,0,1,0,1
750000,110000,28.4,1248.0,74.02,5.0,5,1,0,0,1,0,1,0,1
800000,140000,15.1,2179.0,140.0,7.0,7,1,0,0,1,0,1,0,0
59259,104000,17.2,1396.0,53.5,5.0,15,1,0,0,1,0,1,0,1
740000,9000,21.4,1197.0,83.1,5.0,4,0,0,1,1,0,0,0,0
570000,19000,20.89,1197.0,81.8,5.0,3,0,0,1,1,0,0,0,1
430000,20000,20.51,998.0,67.0,5.0,5,0,0,1,1,0,0,0,0
800000,70000,24.3,1248.0,88.5,5.0,6,1,0,0,1,0,1,0,0
450000,53000,24.0,1120.0,70.0,5.0,7,1,0,0,1,0,1,0,0
420000,105000,23.4,1248.0,74.0,5.0,9,1,0,0,1,0,1,0,1
750000,16000,18.06,2523.0,63.0,7.0,7,1,0,0,1,0,1,0,0
780000,7200,21.1,998.0,100.5,5.0,3,0,0,1,1,0,1,0,0
320000,77000,22.07,1199.0,73.9,5.0,11,1,0,0,1,0,1,0,1
690000,40000,25.32,1198.0,77.0,6.0,5,1,0,0,1,0,1,0,0
375000,70000,19.3,1248.0,73.9,5.0,10,1,0,0,1,0,1,0,1
620000,50000,18.12,1196.0,86.8,5.0,5,0,0,1,1,0,1,0,0
300000,85000,13.45,1086.0,62.1,5.0,7,0,1,0,1,0,1,0,0
370000,58000,15.37,1196.0,73.0,7.0,6,0,0,1,1,0,1,0,1
770000,85000,16.55,2498.0,105.0,7.0,9,1,0,0,1,0,1,0,0
500000,65000,19.1,1197.0,81.86,5.0,8,0,0,1,1,0,1,0,0
450000,120000,25.32,1198.0,77.0,6.0,5,1,0,0,1,0,1,0,0
195000,50000,17.92,1086.0,62.1,5.0,9,0,0,1,1,0,1,0,1
472000,30000,20.51,998.0,67.0,5.0,4,0,0,1,1,0,0,0,0
250000,58000,23.95,998.0,67.05,5.0,8,0,0,1,1,0,1,0,1
165000,70000,25.44,936.0,57.6,5.0,11,1,0,0,1,0,1,0,1
525000,110000,20.65,1248.0,88.7,5.0,4,1,0,0,1,0,1,0,1
145000,65000,18.9,998.0,67.1,5.0,19,0,0,1,1,0,1,1,0
325000,100000,22.3,1248.0,88.8,5.0,9,1,0,0,1,0,1,0,0
660000,60000,16.5,1493.0,70.0,7.0,5,1,0,0,1,0,1,0,1
310000,90000,19.68,1399.0,67.0,5.0,8,1,0,0,1,0,1,0,1
250000,200000,13.6,2523.0,63.0,7.0,14,1,0,0,1,0,1,0,0
330000,100000,19.68,1399.0,67.0,5.0,8,1,0,0,1,0,1,0,1
250000,80000,20.0,1399.0,68.0,5.0,10,1,0,0,1,0,1,0,1
650000,60000,17.45,1493.0,100.0,7.0,5,1,0,0,1,0,0,0,0
305000,40000,23.95,998.0,67.05,5.0,6,0,0,1,1,0,1,0,0
600000,50000,26.21,1248.0,88.5,5.0,7,1,0,0,1,0,1,0,0
280000,110000,20.51,998.0,67.04,5.0,7,0,0,1,1,0,1,0,0
153000,50000,23.57,1396.0,70.0,5.0,11,1,0,0,1,0,1,0,1
700000,30000,18.49,1493.0,100.0,7.0,4,1,0,0,1,0,1,0,0
325000,40000,25.17,799.0,53.3,5.0,5,0,0,1,1,0,1,0,0
305000,40000,23.95,998.0,67.05,5.0,6,0,0,1,1,0,1,0,0
155000,70000,16.1,796.0,37.0,4.0,16,0,0,1,1,0,1,0,1
235000,80000,20.92,998.0,67.1,5.0,10,0,0,1,1,0,1,1,0
60000,100000,19.3,1248.0,0.0,5.0,17,1,0,0,1,0,1,1,0
500000,15000,20.4,1197.0,81.8,5.0,6,0,0,1,1,0,1,0,0
120000,150000,13.6,2523.0,63.0,7.0,18,1,0,0,1,0,1,0,1
155000,63000,19.3,1248.0,0.0,5.0,13,0,0,1,1,0,1,1,0
675000,88000,21.66,1498.0,103.52,5.0,6,1,0,0,0,0,0,0,0
950000,80000,12.99,2494.0,100.6,7.0,8,1,0,0,0,0,1,0,0
1051000,59865,15.1,2179.0,152.87,7.0,4,1,0,0,0,0,1,0,0
591000,60000,21.49,1498.0,108.5,5.0,6,1,0,0,0,0,1,0,0
585000,72000,22.54,1396.0,88.73,5.0,7,1,0,0,0,0,1,0,0
1025000,68140,18.0,1497.0,117.6,5.0,5,0,0,1,0,0,0,0,0
450000,53190,28.4,1248.0,74.0,5.0,8,1,0,0,0,0,1,0,0
484999,70100,22.54,1396.0,88.73,5.0,8,1,0,0,0,0,1,0,0
650000,47725,27.3,1498.0,98.6,5.0,4,1,0,0,0,0,1,0,0
434999,70195,28.4,1248.0,74.02,5.0,8,1,0,0,0,0,1,0,1
195000,77395,20.0,1399.0,68.0,5.0,11,1,0,0,0,0,1,0,1
1000000,17000,17.3,1497.0,121.0,8.0,3,1,0,0,0,0,1,0,0
650000,64000,14.62,1498.0,113.42,5.0,9,1,0,0,0,0,0,0,0
190000,74321,25.44,936.0,56.3,5.0,8,1,0,0,0,0,1,0,0
409999,80235,28.4,1248.0,74.02,5.0,9,1,0,0,0,0,1,0,1
1050000,77150,17.01,1582.0,126.2,5.0,6,1,0,0,0,0,0,0,0
651000,69000,22.15,1498.0,108.6,5.0,7,1,0,0,0,0,0,0,0
650000,57000,23.65,1248.0,88.5,5.0,7,1,0,0,0,0,1,0,0
750000,89000,21.14,1498.0,103.6,5.0,5,1,0,0,0,0,1,0,0
799000,61100,14.3,1968.0,140.0,5.0,10,1,0,0,0,0,0,0,0
355000,116000,18.7,1896.0,66.0,5.0,12,1,0,0,1,0,1,0,0
600000,80000,23.9,1582.0,126.32,5.0,7,1,0,0,1,0,1,0,0
685000,26000,28.4,1248.0,74.0,5.0,4,1,0,0,1,0,1,0,0
509999,100000,28.4,1248.0,74.0,5.0,4,1,0,0,1,0,1,0,0
150000,82300,26.83,796.0,38.4,5.0,10,0,0,0,1,0,1,0,1
650000,82050,19.3,1248.0,73.9,5.0,5,1,0,0,1,0,1,0,0
400000,74500,19.3,1248.0,0.0,5.0,10,1,0,0,1,0,1,0,0
675000,120000,15.1,2179.0,140.0,7.0,10,1,0,0,1,0,1,0,1
319000,30000,24.04,999.0,67.0,5.0,4,0,0,1,1,0,0,0,0
640000,6000,19.5,1199.0,88.76,5.0,3,0,0,1,1,0,1,0,0
650000,30000,18.6,1197.0,81.83,5.0,5,0,0,1,1,0,1,0,0
650000,70000,20.77,1248.0,88.76,7.0,7,1,0,0,1,0,1,0,0
155000,70000,26.83,796.0,38.4,5.0,12,0,0,0,1,0,1,0,1
650000,70000,20.77,1248.0,88.76,7.0,7,1,0,0,1,0,1,0,0
175000,120000,17.8,1248.0,75.0,5.0,14,1,0,0,1,0,1,0,0
375000,76000,24.0,1120.0,70.0,5.0,8,1,0,0,1,0,1,1,0
430000,80000,24.0,1120.0,70.0,5.0,8,1,0,0,1,0,1,0,1
65000,110000,17.2,1396.0,53.5,5.0,14,1,0,0,1,0,1,0,1
150000,70000,13.2,1495.0,94.0,5.0,13,0,0,1,1,0,1,1,0
620000,13000,17.19,1197.0,81.86,5.0,3,0,0,1,1,0,1,0,0
250000,60000,14.09,1596.0,99.6,5.0,9,0,0,1,1,0,1,0,1
275000,165000,21.1,1248.0,73.9,5.0,11,1,0,0,1,0,1,0,0
454000,120000,13.58,2499.0,72.4,10.0,9,1,0,0,1,0,1,0,1
600000,30000,18.49,1493.0,100.0,7.0,5,1,0,0,1,0,1,0,1
400000,100000,20.54,1598.0,103.6,5.0,11,1,0,0,1,0,1,0,1
180000,187000,19.2,1461.0,65.0,5.0,15,1,0,0,1,0,1,0,1
750000,70000,24.3,1248.0,88.5,5.0,6,1,0,0,1,0,1,0,0
500000,40000,20.4,1197.0,81.8,5.0,6,0,0,1,1,0,1,0,0
2825000,22000,15.73,1968.0,174.33,5.0,5,1,0,0,0,0,0,0,0
2125000,5500,26.8,1597.0,118.0,5.0,2,1,0,0,0,0,1,0,0
3350000,18000,19.62,1998.0,190.0,5.0,4,1,0,0,0,0,0,0,0
